project_id,project_name,description,country_name,state_name,city_name,currency,budget_raw,budget_usd_clean,sector_main,project_type,is_infrastructure_project,is_megaproject,delivery_method,timestamp,timestamp_label,source,url,failed_or_problematic
625,Hibernia Heights WWTP RBC Replacement and Upgrades,"Hibernia Heights WWTP RBC Replacement and Upgrades. 24 Oakhill Drive Rowley, NB E2S 2H3 27055_H08",Canada,New Brunswick,Moncton,CAD,995790.0,741196.3707,"Government, Waste Processing And Treatment, Commercial, Water Supply And Storage",Unknown,True,False,Unknown,2025-03-06,publish_date,DODGE,https://www.construction.com/projects/dr-202500059101-hibernia-heights-wwtp-rbc-replacement-and-upgrades,0
626,Champagne and Aishihik First Nations Municipal Infrastructure Extension,"This project involves rehabilitating and expanding existing municipal infrastructure in Haines Junction to allow for additional developable lots for the Champagne and Aishihik First Nation (CAFN).  The project includes approximately 2000 m of water main, 1500 m of sanitary gravity and force mains, a sanitary lift station, 1 km of associated road work and restoration, service to lot property lines and utility infrastructure. Rehabilitating and expanding the existing infrastructure will allow for improved road, water and wastewater services.",Canada,Yukon,Unknown,CAD,9300000.0,6936795.6,"Government, Water Supply And Storage, Power Transmission, Power Generation (Ccgt), Road",Unknown,True,False,Unknown,2020-08-18,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
627,Fox Crossing - Townhouse Development,A proposed townhouse development. Total units TBD.,Canada,Ontario,London,CAD,2999999.0,2232989.25567,"Residential, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2024-08-01,publish_date,DODGE,https://www.construction.com/projects/dr-202100814510-fox-crossing-townhouse-development,0
628,South Shore Regional Hospital Tender Package TP03 REBID,"South Shore Regional Hospital Tender Package (TP)#03 Site Work Early MEP and Exterior Demolition - The intent of this bid call is to obtain an offer to perform all work associated with Tender Package #3 for South Shore Regional Hospital located at 90 Glen Alan Drive, Bridgewater, Nova Scotia, for Stipulated Price contracts, in accordance with the Contract Documents. Tender Package #3 includes the following: 1. Trade Contract (TC) # 3.1 - Site Work and Exterior Demolition 2. Trade Contract (TC...",Canada,Nova Scotia,Bridgewater,CAD,8983690.0,6686829.9777,"Hospital, Hotel, Commercial",Unknown,True,False,Unknown,2024-05-13,publish_date,DODGE,https://www.construction.com/projects/dr-202100832605-south-shore-regional-hospital-tender-package-tp03-rebid,0
629,Municipal Building Expansion and Redevelopment,"Municipality of Sainte-Flavie - Expansion and redevelopment of the municipal building at 775, route Flavie-Drapeau in Sainte-Flavie. (FURNITURE INTEGRATED INTO THE BUILDING)",Canada,Quebec,Sainte-Flavie,CAD,5000000.0,3721650.0,"Commercial, Road, Government, Residential, Manufacturing (Industrial)",Unknown,True,False,Unknown,2024-03-12,publish_date,DODGE,https://www.construction.com/projects/dr-202300130990-municipal-building-expansion-and-redevelopment,0
630,City of Whitehorse’s Robert Service Parks Building,"The existing vertical infrastructure at the Robert Service Campground is at the end of its useful life cycle. There is a requirement to replace this building with a new one. The new facility will include elements to enhance the capacity of the campground to serve as a community gathering space, including:  _x0095_	recreation, reception and meeting area _x0095_	gender neutral washrooms _x0095_	public drinking water and storage.  Operation of campground is annually from mid-May to mid-September but the new Parks Building will be available year round for recreational activities. This project will deliver improved access to quality recreational infrastructure in Whitehorse.",Canada,Yukon,Unknown,CAD,2815000.0,2099685.98,"Water Supply And Storage, Commercial, Government",Unknown,True,False,Unknown,2020-04-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
631,Colwood Tank Farm Storm Water Upgrade,"The work includes, but is not necessarily limited to, the supply of labour, material, supervision and equipment necessary to upgrade the storm water management system at the Colwood Tank Farm located at CFB Esquimalt.",Canada,British Columbia,Esquimalt,CAD,1692000.0,1299704.724,"Water Supply And Storage, Raw Materials, Waste Processing And Treatment, Government, Commercial",Unknown,True,False,Unknown,2022-05-27,publish_date,DODGE,https://www.construction.com/projects/dr-202200580376-colwood-tank-farm-storm-water-upgrade,0
632,Real Estate Sales & Marketing,"The Real Estate Sales & Marketing area provides public stakeholder value through the sale of City-owned land in two portfolios: 1) general land deemed surplus to municipal needs; and 2) OLSH-stewarded lands, including industrial and business park land to support economic development and diversification. The division's objective is to serve Calgarians by optimizing the financial, social and environmental return of City-owned land. Land sales revenues fluctuate considerably on an annual basis depending on market conditions and supply. OLSH is requesting 3.0 self-supported FTEs for the RESM area to support increasingly complex surplus land sales and industrial sales growth. The operating costs for OLSH's real estate line of service are primarily self-supported, with the majority of salary and wages, marketing costs and other business expenses recovered through internal commissions charged to the proceeds of land sales. The tax-supported portion supports other municipal initiatives and corporate reporting. These activities are not supported by real estate commissions.",Canada,Alberta,Calgary,CAD,10107.0,9152.727381,"Manufacturing (Industrial), Commercial, Hydro, Residential, Government",Unknown,False,False,Unknown,2014-01-01,project_start_date,City of Calgary,https://www.calgary.ca/content/dam/www/cfod/finance/documents/action-plan/approved/action-plan-2015-2018-complete-approved.pdf,0
633,Leachate Forcemain,No Description,Canada,Nova Scotia,Halifax,CAD,6300000.0,4839326.1,"Water Supply And Storage, Waste Processing And Treatment, Government, Commercial",Unknown,True,False,Unknown,2022-10-13,publish_date,DODGE,https://www.construction.com/projects/dr-201800819153-leachate-forcemain,0
634,Anzac Church Memorial,"for the construction of a church memorial located in the rural hamlet of Anzac, approximately 45 kilometers southeast of Fort McMurray based on drawings and specifications included in this RFQ package.",Canada,Alberta,Fort Mcmurray,CAD,2999999.0,2232989.25567,"Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2024-07-22,publish_date,DODGE,https://www.construction.com/projects/dr-202200720888-anzac-church-memorial,0
635,Transit Bus Seat Modification on 84 buses,Transit Bus Seat Modification- project will update bus seating layout on 84 older buses to new standard for safety and customer experience.,Canada,Ontario,Unknown,CAD,1506654.65,1506654.65,Government,Unknown,False,False,Unknown,2017-12-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
636,Source Separated Organics Transfer Station Retrofit,"This Request for Tender ( RFT ) is an invitation from the Essex-Windsor Solid Waste Authority to Bidders to prepare and submit competitive offers for services to retrofit the existing Fibre Material Recovery Facility (MRF; 3560 North Service Road East, Windsor) for use as an Organics Transfer Station including all associated site work, general trades, structural, process equipment and mechanical, HVAC and plumbing mechanical, electrical and control systems.",Canada,Ontario,Windsor,CAD,399999.0,297731.25567,"Government, Power Generation (Ccgt), Road, Biomass, Commercial, Water Supply And Storage, Waste Processing And Treatment",Unknown,True,False,Unknown,2025-02-07,publish_date,DODGE,https://www.construction.com/projects/dr-202400151206-source-separated-organics-transfer-station-retrofit,0
637,Theatre - Espace Libre,renovation de theatre - mise niveau de la structure ext rieure - ma onnerie de la fa ade et de la tour arri re - remplacement des syst mes de chauffage et de climatisation - r am nagement de la billetterie - des espaces publics et des aires de travail - quipements sp cialis s en syst me d clairages et de sonorisation - r fection compl te du plancher du th tre - theater renovation - upgrading of the exterior structure - masonry of the facade and the back tower - replacement of heating and air-...,Canada,Quebec,Montreal,CAD,1500000.0,1196439.0,"Cement, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-10-13,publish_date,DODGE,https://www.construction.com/projects/dr-201800707210-theatre-espace-libre,0
638,New Solid Waste Weigh Scale Install,"Teslin Solid Waste Facility: Scale Civil Works, 2022 - Ground preparation work for the installation of the new solid waste weigh scale in Teslin. This project will take place on the traditional territory of the Teslin Tlingit First Nation",Canada,Yukon,Bc & Yukon,CAD,749999.0,576109.481853,"Biomass, Commercial, Waste Processing And Treatment, Government, Water Supply And Storage",Unknown,True,False,Unknown,2022-08-03,publish_date,DODGE,https://www.construction.com/projects/dr-202200686033-new-solid-waste-weigh-scale-install,0
639,Southampton WPCP Upgrades and Expansion,"General Contractor Services Required for Upgrades and Expansion of Southampton WPCP in the Town of Saugeen Shores . The main objective of this project is to construct new Headworks, Sewage Pumping Station, and Equalization Tanks at the WPCP and upgrade existing equipment at the WPCP. Refer to detailed scope of work in Appendix B (the Deliverables ). The intent of the prequalification is to solicit qualified and experienced contractors who have completed similar projects of size and scope who ...",Canada,Ontario,Saugeen Shores,CAD,2999999.0,2232989.25567,"Government, Waste Processing And Treatment, Commercial, Water Supply And Storage",Unknown,True,False,Unknown,2025-01-16,publish_date,DODGE,https://www.construction.com/projects/dr-202400458572-southampton-wpcp-upgrades-and-expansion,0
640,Police Station Redevelopment Work,"Ville de Chambly - # ST2021-13 - Redevelopment work on the police station at 1301, boul. Frechette in Chambly.",Canada,Quebec,Chambly,CAD,447118.0,356632.941867999,"Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-05-19,publish_date,DODGE,https://www.construction.com/projects/dr-202100607290-police-station-redevelopment-work,0
641,Miscellaneous Public Works Repairs,"The Corporation of the Town of Orangeville (""Orangeville"" or the ""Town) is seeking a qualified and experienced contractor for the completion of various public works repairs, maintenance and rehabilitation throughout the Town",Canada,Ontario,Orangeville,CAD,1185507.0,882408.42531,"Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2024-05-04,publish_date,DODGE,https://www.construction.com/projects/dr-202400091080-miscellaneous-public-works-repairs,0
642,WRPS Central Division Renovation,"Renovation of Waterloo Regional Police Service (WRPS) Central Division - 200 Frederick Street, Kitchener, Ontario - Renovation of an existing institutional building in Kitchener, Ontario to serve as a new Police Division building including public spaces, offices, meeting rooms, parking facilities, and detention facilities.",Canada,Ontario,Kitchener,CAD,44530000.0,35518285.78,"Commercial, Car Parking, Residential, Road, Government, Automotive, Manufacturing (Industrial)",Unknown,True,False,Unknown,2021-03-02,publish_date,DODGE,https://www.construction.com/projects/dr-202000743099-wrps-central-division-renovation,0
643,Claremont Public School - Library & Ventilation Upgrades,Claremont Public School - Library & Ventilation Upgrades,Canada,Ontario,Pickering,CAD,2999999.0,2304440.231853,"Education, Government, Road, Commercial",Unknown,True,False,Unknown,2022-03-23,publish_date,DODGE,https://www.construction.com/projects/dr-202200503644-claremont-public-school-library-ventilation-upgrades,0
644,Union Pearson Express Line,"The project provided a three-kilometre rail line extension to the Air Rail Link and a new passenger station at Terminal 1 of Toronto Pearson International Airport (Toronto Pearson).
The Air Rail Link provided an express rail service between Canada's two busiest transportation hubs - Toronto Union Station and Toronto Pearson.
Metrolinx owns and operates the Union Pearson Express Line (UP Express).
The three-kilometre Air Rail Link was completed in time for the Toronto 2015 Pan / Parapan American Games.

For up to date photos of construction, visit FLICKR.",Canada,Unknown,Unknown,CAD,128600000.0,124859797.6,"Airport, Rail, Government, Automotive",Unknown,True,False,Unknown,2010-11-26,project_start_date,Infrastructre Ontario,https://www.infrastructureontario.ca/en/what-we-do/projectssearch/union-pearson-express-line/,0
645,Infill Building Development,No Description,Canada,British Columbia,Vancouver,CAD,14999999.0,11964389.202374,"Commercial, Residential, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-09-03,publish_date,DODGE,https://www.construction.com/projects/dr-201900917958-infill-building-development,0
646,Priddis Slough South Outfall,"This RFQ is Open only to Prequalified Parties who have received notification from The City prior to Submission Deadline that they are Prequalified for Prime Contractor for Safety status in the following category or categories: C7200104 Outfalls, Riverbank Stabilization and Erosion Protection; and C7200105 Water Feedermains, Sanitary/Stormwater Sewer Trunks",Canada,Alberta,Calgary,CAD,3244415.0,2587829.75879,"Commercial, Water Supply And Storage, Waste Processing And Treatment, Government",Unknown,True,False,Unknown,2021-02-18,publish_date,DODGE,https://www.construction.com/projects/dr-202000816933-priddis-slough-south-outfall,0
647,Landreth Cottage Heritage Restoration,"Landreth Cottage Heritage Restoration Undertake the Work of this Project at the Landreth Cottage located at 84 Water Street South in the City of Cambridge within the following areas Undertake Stone Masonry Repairs and Restoration for The East Elevation and South Elevations of the Main House and all four sides of the North Chimney at the Landreth Cottage, with the other elevations and the south chimney as separate prices; and the Window Repairs and Restoration of the five west elevation wood w...",Canada,Ontario,Cambridge,CAD,93845.0,69851.64885,"Cement, Water Supply And Storage, Road, Government, Commercial, Manufacturing (Industrial)",Unknown,True,False,Unknown,2024-08-02,publish_date,DODGE,https://www.construction.com/projects/dr-202400193478-landreth-cottage-heritage-restoration,0
648,Iqaluit Solid Waste Facilities - Phase 2,"The project involves the construction of a waste transfer station at the solid waste facility in Iqaluit, Nunavut. The facility will have a floor area of 2,400 m2, serving as a central hub for processing both residential and commercial waste. The primary function of the waste transfer station will involve the processing, shredding and/or compaction of waste materials for either landfilling or recycling purposes.",Canada,Nunavut,Unknown,CAD,26909126.49,20670164.785914,"Biomass, Waste Processing And Treatment, Commercial, Residential, Government",Unknown,False,False,Unknown,2022-09-28,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
649,Office and Work Spaces Construct,"The work includes, but is not necessarily limited to, the supply of labour, material, supervision and equipment necessary to renovate room 217 in CFB Esquimalt dockyard building DY260.",Canada,British Columbia,Esquimalt,CAD,356000.0,273460.332,"Commercial, Residential, Manufacturing (Industrial)",Unknown,False,False,Unknown,2022-01-24,publish_date,DODGE,https://www.construction.com/projects/dr-202100870548-office-and-work-spaces-construct,0
650,Glenlake Ave Residential Building,"3-storey residential building containing 8 residential dwelling units, and having a gross floor area of 694.56 square metres.",Canada,Ontario,Toronto,CAD,14999999.0,11164949.25567,"Commercial, Residential, Manufacturing (Industrial)",Unknown,False,False,Unknown,2024-06-13,publish_date,DODGE,https://www.construction.com/projects/dr-202200767615-glenlake-ave-residential-building,0
651,Eglinton Park Phase 1 Improvements,"Request for Tenders for Eglinton Park Phase 1 Improvements. This RFT is an invitation by the City to prospective Suppliers to submit bids to supply all materials, products, labour, and supervision to complete Eglinton Park Phase 1 Improvements, which include pathways, new western stairs, a Dog Off-Leash Area (OLA), central gathering area, decorative fencing, lighting, site furnishings, planting, and irrigation.",Canada,Ontario,Toronto,CAD,299999.0,223298.25567,"Commercial, Car Parking, Water Supply And Storage, Government, Road, Automotive",Unknown,True,False,Unknown,2024-06-10,publish_date,DODGE,https://www.construction.com/projects/dr-202400128840-eglinton-park-phase-1-improvements,0
652,Building Decarbonize,City of Montreal - #IMM-15912 - Decarbonize the building at 6000 Notre-Dame Street West in Montreal.,Canada,Quebec,Montreal,CAD,749999.0,558246.75567,"Road, Commercial, Residential, Government, Manufacturing (Industrial)",Unknown,True,False,Unknown,2024-04-16,publish_date,DODGE,https://www.construction.com/projects/dr-202400133884-building-decarbonize,0
653,Road Rehabilitation,Pulverize and Road Rehabilitation,Canada,Ontario,Wainfleet,CAD,366535.0,272822.99655,"Road, Government, Commercial",Unknown,True,False,Unknown,2024-03-13,publish_date,DODGE,https://www.construction.com/projects/dr-202400034902-road-rehabilitation,0
654,The East Mall Mixed Use Bldgs Development () Master Report,"Phased mixed-use development consisting of 4 buildings ranging from 20 to 21 storeys that will include 882 residential units, non-residential uses (retail, daycare and office space), and a public park that will adjoin a POPS on the southeast portion of the site. The proposed total gross floor area is 83,109 m?, of which 75.191 m? would be residential and 7,917 m? would be comprised of non-residential uses (6,451 m? office, 221 m? daycare and 1,245 m? of retail).",Canada,Ontario,Etobicoke,CAD,1.0,0.797626,"Commercial, Car Parking, Residential, Automotive",Unknown,True,False,Unknown,2021-06-03,publish_date,DODGE,https://www.construction.com/projects/dr-201900867009-the-east-mall-mixed-use-bldgs-development-master-report,0
655,Reconstruction of a Section of Blacks Road,"Project is for the upgrading of approximately 4.7 kilometres of Blacks Road between Highway 401 and Johnston Line, from gravel to asphalt surface, with new road drainage, and complete reconstruction of intersections with improved geometrics to improve sight lines. The work also incudes the replacement of a concrete box culvert and reconstruction of a concrete/steel girder bridge.",Canada,Ontario,Unknown,CAD,1199000.0,1199000.0,"Cement, Steel, Road, Bridge, Metal, Government",Unknown,True,False,Unknown,2022-10-03,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
656,2023 Sewer CIPP Lining - Contract 3,"D3.1 The Work to be done under the Contract shall consist of sewer rehabilitation by installation of CIPP liners and related work D3.2 The major components of the Work are as follows: (a) Mobilization to the Site; (b) Sewer cleaning and CCTV video inspection; (c) Sewer Repairs; (d) Manhole repairs and modifications; (e) Flow control (sewer and sewer services); (f) Full segment lining by CIPP, and (g) Surface restorations, site cleanup and demobilization",Canada,Manitoba,Winnipeg,CAD,2159999.0,1607752.05567,"Water Supply And Storage, Waste Processing And Treatment, Government, Commercial",Unknown,True,False,Unknown,2023-05-27,publish_date,DODGE,https://www.construction.com/projects/dr-202200858722-2023-sewer-cipp-lining-contract-3,0
657,2021 Streets Maintenance Preservation Program,2021 Streets Maintenance Preservation Program,Canada,Manitoba,Winnipeg,CAD,2735175.0,2181646.69454999,"Commercial, Road, Government, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-05-21,publish_date,DODGE,https://www.construction.com/projects/dr-202100607418-2021-streets-maintenance-preservation-program,0
658,Arena Rentals - Dry Pad Local Amateur,Fee for Dry Pad Local Amateur Arena Rentals,Canada,Alberta,Calgary,CAD,83.0,63.756201,"Stadium, Hydro, Government",Unknown,True,False,Unknown,2022-01-01,project_start_date,City of Calgary,https://www.calgary.ca/content/dam/www/cfod/finance/documents/plans-budgets-and-financial-reports/2023-2026-service-plans-budgets/service-plans-budgets-user-fee-rate-changes.pdf,0
659,St. Vital Bridge Rehabilitation,"The St. Vital Bridge Rehabilitation Project will breathe new life into the existing bridge over the Red River, and will also improve travel through the area for drivers, cyclists, pedestrians, and transit users.",Canada,Manitoba,Winnipeg,CAD,49000000.0,36472170.0,"Bridge, Government",Unknown,True,False,Unknown,2023-03-01,project_start_date,city_of_winnipeg,https://legacy.winnipeg.ca/publicworks/construction/projects/stvitalbridge.stm,0
660,Highway 58/406 Bridge Repairs,Rehabilitation of 12 bridges on Highway 58/406,Canada,Ontario,Unknown,CAD,29128000.0,21726342.176,"Bridge, Commercial, Road, Government",Unknown,True,False,Unknown,2020-06-01,extracted_timestamp,Ontario Builds,Missing URL,0
661,Place de la Cite internationale - Phase 2( North Tower),"140000 square feet - 9 storeys - About 16,000 square feet floor space -Turnkey construction - 3-level interior parking with 359 already existing spaces - Existing atrium with direct access to the pedestrianunderground and Square-Victoria metro station - Possible horizontal expansion",Canada,Quebec,Montreal,CAD,25000000.0,38407349.231853,"Commercial, Mass Transit, Car Parking, Residential, Automotive, Manufacturing (Industrial)",Unknown,True,False,Unknown,2022-02-16,publish_date,DODGE,https://www.construction.com/projects/dr-201800522017-place-de-la-cite-internationale-phase-2-north-tower,0
662,Airport Road Apartment Hotel,A proposed 3-storey apartment hotel with a total of 11 units.,Canada,British Columbia,Chilliwack,CAD,2999999.0,2392877.20237399,"Airport, Hotel, Residential, Road, Aerospace & Defense, Commercial",Unknown,True,False,Unknown,2021-10-22,publish_date,DODGE,https://www.construction.com/projects/dr-202100583754-airport-road-apartment-hotel,0
663,County Road 512 - Foymount Road Rehabilitation,"Rehabilitation of County Road 512 (Foymount Road) from Brudenell Limit to Hubers Road, a distance of 4.09 km in the Township of Brudenell, Lyndoch & Raglan.",Canada,Ontario,Pembroke,CAD,1561000.0,1199077.467,"Road, Government, Commercial",Unknown,True,False,Unknown,2022-06-07,publish_date,DODGE,https://www.construction.com/projects/dr-202200618512-county-road-512-foymount-road-rehabilitation,0
664,Mon Sheong Stouffville Phase 1 Building B,"A proposed 8-storey long term care facility developed by The Mon Sheong Foundation on the west side of Sandiford Drive, north of Hoover Park Drive in the Ringwood neighbourhood of Stouffville.",Canada,Ontario,Whitchurch-Stouffville,CAD,24999999.0,18608249.25567,"Hospital, Car Parking, Commercial, Residential, Automotive, Hotel, Manufacturing (Industrial)",Unknown,True,False,Unknown,2024-03-19,publish_date,DODGE,https://www.construction.com/projects/dr-202300203722-mon-sheong-stouffville-phase-1-building-b,0
665,Phillmore Bridge Deck Replacement,"The County invites qualified experienced Contractor(s) to respond to this Request for Tender for the supply of all labour, equipment and materials for the Phillmore Bridge Deck Replacement Project as indicated in this Tender. Phillmore Bridge is located on Richmond Road (County Road 43) over the Big Otter Creek, 5.43 km north of County Road 45 in the Municipality of Bayham.",Canada,Ontario,Bayham,CAD,1991709.0,1482488.75997,"Bridge, Government, Road, Commercial",Unknown,True,False,Unknown,2023-03-30,publish_date,DODGE,https://www.construction.com/projects/dr-202300017890-phillmore-bridge-deck-replacement,0
666,Stratford Emergency Services Facility,"Sealed tenders for the construction of the new Stratford Emergency Services Facility located near the intersection of Mason Rd, StratfordRd, and the Trans-Canada Highway, in Stratford, PEI are being accepted.The project is generally described as: the construction of a new 27,250square foot, two-story civic building to house the Cross Roads Community Rural Fire Company (CRCRFC), Island EMS and the local RCMP detachment (fit-up of RCMP space not included), with attached multi-bay garages for th...",Canada,Prince Edward Island,Stratford,CAD,9999999.0,7976259.20237399,"Commercial, Car Parking, Road, Government, Automotive, Manufacturing (Industrial)",Unknown,True,False,Unknown,2021-12-29,publish_date,DODGE,https://www.construction.com/projects/dr-201500425150-stratford-emergency-services-facility,0
667,Montgomery Avenue Reconstruction Phase 1,Montgomery Avenue Reconstruction Phase 1 - Contract No. 21-59,Canada,New Brunswick,Riverview,CAD,1601645.0,1277513.69477,"Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-03-17,publish_date,DODGE,https://www.construction.com/projects/dr-202100509362-montgomery-avenue-reconstruction-phase-1,0
668,Nashville Heights,"A new townhouse development by TACC Development at Huntington Road & East's Corners Boulevard, Vaughan. Nashville Heights has a total of 178 units.",Canada,Ontario,Vaughan,CAD,14999999.0,11164949.25567,"Residential, Road, Commercial, Manufacturing (Industrial)",Unknown,True,False,Unknown,2023-01-09,publish_date,DODGE,https://www.construction.com/projects/dr-202200688847-nashville-heights,0
669,The Willow Mixed Use Building,The proposed zoning is for Site Specific Development Control Provision (DC2) - REVISED to allow development of an 8-storey multi-unit housing development with the opportunity for minor commercial on the ground level. The proposal would allow a maximum of 115 dwelling units and underground parking,Canada,Alberta,Edmonton,CAD,9999999.0,7976259.20237399,"Commercial, Car Parking, Consumer Products, Residential, Automotive, Manufacturing (Industrial)",Unknown,True,False,Unknown,2021-09-02,publish_date,DODGE,https://www.construction.com/projects/dr-202000606575-the-willow-mixed-use-building,0
670,Gym Facility at Hudson Hope,No Description,Canada,British Columbia,Burnaby,CAD,4999999.0,3721649.25567,"Manufacturing (Industrial), Government, Commercial",Unknown,False,False,Unknown,2024-12-30,publish_date,DODGE,https://www.construction.com/projects/dr-202400436756-gym-facility-at-hudson-hope,0
671,Campbellford Recreation and Wellness Centre,"Construction of a new multipurpose recreation facility. Work includes building an NHL-sized rink, a lane pool, therapy pool, a fitness room, and multipurpose room. This will provide residents, and surrounding communities, with improved access to modern recreational facilities. .",Canada,Ontario,Campbellford,CAD,21000000.0,15630930.0,"Commercial, Stadium, Residential, Road, Government, Manufacturing (Industrial)",Unknown,True,False,Unknown,2024-02-05,publish_date,DODGE,https://www.construction.com/projects/dr-202100711215-campbellford-recreation-and-wellness-centre,0
672,Commercial Building Developments,"The building is four (4) storeys high, plus one (1) level of underground parking. The ground level consists of some minor mercantile space (250 m2 G.L.A), a lobby and additional covered parking. The three upper floors will contain a variety of businesses from high tech to conventional offices for a total of 2,770 m2 G.L.A. of office space.",Canada,British Columbia,Kelowna,CAD,2999999.0,2232989.25567,"Commercial, Car Parking, Residential, Automotive, Manufacturing (Industrial)",Unknown,True,False,Unknown,2023-04-13,publish_date,DODGE,https://www.construction.com/projects/dr-201900895851-commercial-building-developments,0
673,King Recreational Centre,"The Township of King intends to pre-qualify General Contractors for the construction of a new recreational centre ( Township Wide Recreation Centre known as the TWRC project) in King City, Ontario.",Canada,Ontario,King City,CAD,35000000.0,26885145.0,"Car Parking, Education, Government, Automotive, Commercial",Unknown,True,False,Unknown,2022-03-17,publish_date,DODGE,https://www.construction.com/projects/dr-202100643326-king-recreational-centre,0
674,Improvement of ventilation and air quality - air conditioning of corridors,"The project will increase outdoor air intake and/or increase air cleaning. Replacement and additions of air-conditioning, ventilation and functional fittings resulting from the construction of ducts and ventilation ducts. Work carried out entirely inside an existing building, the Kastner Pavilion of the Jewish CHSLD.",Canada,Quebec,Unknown,CAD,950000.0,729739.65,"Commercial, Government",Unknown,False,False,Unknown,2022-09-13,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
675,Watermain Replacement Projects IQC,"Approximately 1,050 m of road construction; 1,050 m watermain construction and appurtenances",Canada,British Columbia,Summerland,CAD,2999999.0,2392877.20237399,"Water Supply And Storage, Road, Government, Commercial, Waste Processing And Treatment",Unknown,True,False,Unknown,2021-11-24,publish_date,DODGE,https://www.construction.com/projects/dr-202000758766-watermain-replacement-projects-iqc,0
676,Contextere ABB Madison DrivePilot,"Contextere from Ottawa, Canada, pitched 'ABB Madison DrivePilot', an AI tool for real-time insights into drive performance, aimed at optimizing motion drives' operation and maintenance.",Canada,Unknown,Unknown,USD,30000.0,30000.0,"Power Generation (Ccgt), Commercial",Unknown,False,False,Unknown,2025-05-01,extracted_timestamp,AltEnergyMag,https://www.altenergymag.com/news/2025/05/01/abb-startup-challenge-2025-winners-power-up-the-energy-transition-with-ai-solutions/45202,0
677,Townhouse and Apartments Development Phase 2,38 townhouses and up to 80 new apartments,Canada,Ontario,Hunstville,CAD,14999999.0,11522204.231853,"Residential, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2022-12-16,publish_date,DODGE,https://www.construction.com/projects/dr-202100745904-townhouse-and-apartments-development-phase-2,0
678,Canada Pavilion,"NRCan is seeking proposals from bidders to design and build a Canada pavilion that presents our consolidated message for the federal government (collaboration, innovation, expertise) and allows for individual messages from the participants with the participants beingfederal government departments/entities.;",Canada,Ontario,Ottawa,CAD,2999999.0,2304440.231853,"Commercial, Government, Manufacturing (Industrial)",Unknown,False,False,Unknown,2022-04-13,publish_date,DODGE,https://www.construction.com/projects/dr-201800885989-canada-pavilion,0
679,Helen Avenue Watermain Replacement,"Road, Sewer and Watermain Construction on Helen Avenue (Mt. Pleasant Street to Harold Avenue),",Canada,Ontario,Brantford,CAD,831662.0,619030.97646,"Water Supply And Storage, Road, Waste Processing And Treatment, Government, Commercial",Unknown,True,False,Unknown,2023-07-14,publish_date,DODGE,https://www.construction.com/projects/dr-201800881302-helen-avenue-watermain-replacement,0
680,2024 Local Road Reconditioning,Westlock County seeks an appropriate and qualified contractor for the 2024 Local Road Reconditioning program within Westlock County. The road reconditioning program will consist of approximately 5 lineal miles of gravel surfaced roadway. The scope of work shall take place at the following locations: RGE RD 21 from TWP RD 630 to TWP RD 625 - 1 mile TWP RD 625 from RGE RD 21 to RGE RD 20 - 1 mile RGE RD 20 from TWP RD 625 to SEC HWY 661 - 3 miles,Canada,Alberta,Westlock,CAD,105000.0,78154.65,"Road, Government, Commercial",Unknown,False,False,Unknown,2024-06-17,publish_date,DODGE,https://www.construction.com/projects/dr-202400145181-2024-local-road-reconditioning,0
